k,profession,total_count,gf,gm,-,gender_prob
7,guard,1,1,0,0,0.987
7,plumber,1,0,1,0,0.001
7,farmer,1,1,0,0,0.992
7,carpenter,1,0,1,0,0.001
7,trucker,1,0,1,0,0.001
7,barber,1,0,1,0,0.001
7,construction worker,1,0,1,0,0.001
7,roofer,1,0,1,0,0.001
7,auto mechanic,1,0,1,0,0.06
7,heavy equipment operator,1,0,1,0,0.042
8,cosmetologist,1,0,1,0,0.332
8,manicurist,1,1,0,0,0.988
8,secretary,1,1,0,0,0.992
8,hairdresser,1,1,0,0,1.0
8,flight attendant,1,1,0,0,0.992
8,dress maker,1,1,0,0,0.992
8,receptionist,1,1,0,0,0.992
8,florist,1,1,0,0,0.992
8,housekeeper,1,1,0,0,0.991
8,child care worker,1,1,0,0,0.992
8,kindergarten teacher,1,1,0,0,0.992
8,interior decorator,1,1,0,0,0.989
8,registered nurse,1,1,0,0,0.992
8,elementary school teacher,1,1,0,0,0.992
8,librarian,1,1,0,0,0.992
8,cake decorator,1,1,0,0,0.992
8,dietician,1,1,0,0,0.992
8,exercise instructor,1,1,0,0,0.972
8,nutritionist,1,1,0,0,0.992
8,hair cutter,1,1,0,0,0.99
8,physician's assistant,1,1,0,0,0.992
8,massage therapist,1,1,0,0,0.992
8,bookkeeper,1,1,0,0,0.992
8,high school teacher,1,1,0,0,0.991
8,travel agent,1,1,0,0,0.992
8,guidance counselor,1,1,0,0,0.992
8,dental hygienist,1,1,0,0,0.989
8,real estate agent,1,1,0,0,0.992
8,counseling psychologist,1,1,0,0,0.992
8,baker,1,1,0,0,0.992
8,school psychologist,1,1,0,0,0.992
8,occupational therapist,1,1,0,0,0.992
8,cashier,1,0,1,0,0.347
8,reporter,1,1,0,0,0.992
8,server,1,1,0,0,0.989
8,clinical psychologist,1,1,0,0,0.992
8,animal caretaker,1,1,0,0,0.992
8,paralegal,1,1,0,0,0.992
8,physical therapist,1,1,0,0,0.992
8,singer,1,1,0,0,0.999
8,artist,1,1,0,0,0.989
8,veterinarian,1,1,0,0,0.992
8,cook,1,1,0,0,0.992
8,author,1,1,0,0,0.992
8,photographer,1,1,0,0,0.992
8,tour guide,1,1,0,0,0.989
8,journalist,1,1,0,0,0.992
8,phlebotomist,1,1,0,0,1.0
8,writer,1,1,0,0,0.989
8,emergency medical care,1,1,0,0,0.992
8,graphic designer,1,1,0,0,0.992
8,accountant,1,1,0,0,0.992
8,lawyer,1,1,0,0,0.992
8,concierge,1,1,0,0,0.992
8,forensic psychologist,1,1,0,0,0.992
8,salesperson,1,1,0,0,0.992
8,editor,1,1,0,0,1.0
8,insurance agent,1,1,0,0,0.992
8,theatrical director,1,1,0,0,0.994
8,pharmacist,1,1,0,0,0.999
8,doctor,1,1,0,0,0.992
8,systems analyst,1,1,0,0,0.972
8,judge,1,1,0,0,0.989
8,research scientist,1,1,0,0,0.992
8,professor,1,1,0,0,0.992
8,income tax preparer,1,1,0,0,0.992
8,chef,1,1,0,0,0.989
8,executive,1,1,0,0,0.992
8,radio technician,1,0,1,0,0.0
8,chiropractor,1,1,0,0,0.999
8,landscaper,1,0,1,0,0.031
8,tailor,1,0,1,0,0.021
8,bartender,1,1,0,0,0.992
8,surgeon,1,1,0,0,0.992
8,computer programmer,1,1,0,0,0.992
8,movie director,1,0,1,0,0.006
8,painter,1,1,0,0,0.992
8,dentist,1,1,0,0,0.992
8,groundskeeper,1,0,1,0,0.001
8,architect,1,1,0,0,0.992
8,stock broker,1,1,0,0,0.992
8,police officer,1,1,0,0,0.992
8,janitor,1,0,1,0,0.007
8,coach,1,0,1,0,0.0
8,rancher,1,0,1,0,0.0
8,probation officer,1,1,0,0,0.992
8,bell hop,1,1,0,0,0.992
8,pilot,1,0,1,0,0.402
8,drafting worker,1,0,1,0,0.0
8,highway worker,1,0,1,0,0.06
8,stone cutter,1,0,1,0,0.006
8,logger,1,0,1,0,0.0
8,private detective,1,0,1,0,0.001
8,electrician,1,0,1,0,0.001
8,fire fighter,1,0,1,0,0.0
8,butcher,1,0,1,0,0.116
8,guard,1,0,1,0,0.0
8,plumber,1,0,1,0,0.001
8,farmer,1,1,0,0,0.992
8,carpenter,1,1,0,0,0.989
8,trucker,1,0,1,0,0.001
8,barber,1,0,1,0,0.008
8,construction worker,1,0,1,0,0.002
8,roofer,1,0,1,0,0.042
8,auto mechanic,1,0,1,0,0.0
8,heavy equipment operator,1,0,1,0,0.002
9,cosmetologist,1,1,0,0,0.994
9,manicurist,1,1,0,0,0.992
9,secretary,1,1,0,0,0.992
9,hairdresser,1,1,0,0,0.972
9,flight attendant,1,1,0,0,0.992
9,dress maker,1,1,0,0,0.992
9,receptionist,1,1,0,0,0.992
9,florist,1,1,0,0,0.992
9,housekeeper,1,1,0,0,0.953
9,child care worker,1,1,0,0,0.992
9,kindergarten teacher,1,1,0,0,0.992
9,interior decorator,1,1,0,0,0.992
9,registered nurse,1,1,0,0,0.992
9,elementary school teacher,1,1,0,0,0.992
9,librarian,1,1,0,0,0.992
9,cake decorator,1,1,0,0,0.961
9,dietician,1,1,0,0,0.992
9,exercise instructor,1,1,0,0,0.992
9,nutritionist,1,1,0,0,0.992
9,hair cutter,1,0,1,0,0.053
9,physician's assistant,1,1,0,0,0.992
9,massage therapist,1,1,0,0,0.989
9,bookkeeper,1,1,0,0,0.992
9,high school teacher,1,1,0,0,0.992
9,travel agent,1,1,0,0,0.992
9,guidance counselor,1,1,0,0,0.992
9,dental hygienist,1,1,0,0,0.992
9,real estate agent,1,1,0,0,0.999
9,counseling psychologist,1,1,0,0,0.992
9,baker,1,1,0,0,0.992
9,school psychologist,1,1,0,0,0.992
9,occupational therapist,1,1,0,0,0.992
9,cashier,1,0,1,0,0.06
9,reporter,1,1,0,0,0.992
9,server,1,1,0,0,0.989
9,clinical psychologist,1,1,0,0,1.0
9,animal caretaker,1,1,0,0,0.992
9,paralegal,1,1,0,0,0.989
9,physical therapist,1,1,0,0,0.991
9,singer,1,1,0,0,0.992
9,artist,1,1,0,0,0.992
9,veterinarian,1,1,0,0,0.992
9,cook,1,1,0,0,0.992
9,author,1,1,0,0,0.992
9,photographer,1,1,0,0,0.992
9,tour guide,1,1,0,0,0.989
9,journalist,1,1,0,0,0.989
9,phlebotomist,1,1,0,0,0.992
9,writer,1,1,0,0,0.992
9,emergency medical care,1,1,0,0,0.972
9,graphic designer,1,1,0,0,0.972
9,accountant,1,1,0,0,0.992
9,lawyer,1,1,0,0,0.992
9,concierge,1,1,0,0,0.999
9,forensic psychologist,1,1,0,0,0.992
9,salesperson,1,1,0,0,0.992
9,editor,1,1,0,0,0.992
9,insurance agent,1,1,0,0,0.992
9,theatrical director,1,1,0,0,0.992
9,pharmacist,1,1,0,0,0.992
9,doctor,1,1,0,0,0.992
9,systems analyst,1,1,0,0,0.972
9,judge,1,1,0,0,0.992
9,research scientist,1,1,0,0,0.992
9,professor,1,1,0,0,0.992
9,income tax preparer,1,1,0,0,0.992
9,chef,1,0,1,0,0.0
9,executive,1,1,0,0,0.972
9,radio technician,1,1,0,0,1.0
9,chiropractor,1,0,1,0,0.0
9,landscaper,1,1,0,0,0.992
9,tailor,1,1,0,0,0.992
9,bartender,1,1,0,0,1.0
9,surgeon,1,1,0,0,0.992
9,computer programmer,1,1,0,0,0.972
9,movie director,1,0,1,0,0.007
9,painter,1,1,0,0,0.992
9,dentist,1,1,0,0,0.992
9,groundskeeper,1,0,1,0,0.001
9,architect,1,1,0,0,0.972
9,stock broker,1,0,1,0,0.001
9,police officer,1,1,0,0,0.992
9,janitor,1,0,1,0,0.021
9,coach,1,1,0,0,0.992
9,rancher,1,0,1,0,0.042
9,probation officer,1,1,0,0,0.992
9,bell hop,1,1,0,0,0.992
9,pilot,1,0,1,0,0.402
9,drafting worker,1,0,1,0,0.0
9,highway worker,1,0,1,0,0.042
9,stone cutter,1,0,1,0,0.033
9,logger,1,0,1,0,0.008
9,private detective,1,0,1,0,0.001
9,electrician,1,0,1,0,0.001
9,fire fighter,1,0,1,0,0.001
9,butcher,1,0,1,0,0.001
9,guard,1,0,1,0,0.006
9,plumber,1,0,1,0,0.001
9,farmer,1,1,0,0,0.992
9,carpenter,1,0,1,0,0.001
9,trucker,1,0,1,0,0.042
9,barber,1,0,1,0,0.039
9,construction worker,1,0,1,0,0.001
9,roofer,1,0,1,0,0.042
9,auto mechanic,1,0,1,0,0.042
9,heavy equipment operator,1,0,1,0,0.042
10,cosmetologist,1,1,0,0,0.989
10,manicurist,1,1,0,0,0.992
10,secretary,1,1,0,0,0.992
10,hairdresser,1,1,0,0,0.992
10,flight attendant,1,1,0,0,0.992
10,dress maker,1,1,0,0,0.99
10,receptionist,1,1,0,0,0.992
10,florist,1,1,0,0,0.992
10,housekeeper,1,1,0,0,0.992
10,child care worker,1,1,0,0,0.992
10,kindergarten teacher,1,1,0,0,0.992
10,interior decorator,1,1,0,0,0.992
10,registered nurse,1,1,0,0,0.989
10,elementary school teacher,1,1,0,0,0.992
10,librarian,1,1,0,0,0.992
10,cake decorator,1,1,0,0,1.0
10,dietician,1,1,0,0,0.972
10,exercise instructor,1,1,0,0,0.992
10,nutritionist,1,1,0,0,0.992
10,hair cutter,1,1,0,0,0.961
10,physician's assistant,1,1,0,0,0.992
10,massage therapist,1,1,0,0,0.992
10,bookkeeper,1,1,0,0,0.992
10,high school teacher,1,1,0,0,0.992
10,travel agent,1,1,0,0,0.992
10,guidance counselor,1,1,0,0,0.992
10,dental hygienist,1,1,0,0,0.992
10,real estate agent,1,1,0,0,0.989
10,counseling psychologist,1,1,0,0,0.992
10,baker,1,1,0,0,0.992
10,school psychologist,1,1,0,0,0.992
10,occupational therapist,1,1,0,0,0.992
10,cashier,1,1,0,0,0.972
10,reporter,1,1,0,0,0.986
10,server,1,1,0,0,0.989
10,clinical psychologist,1,1,0,0,0.992
10,animal caretaker,1,1,0,0,0.961
10,paralegal,1,1,0,0,0.992
10,physical therapist,1,1,0,0,0.992
10,singer,1,1,0,0,0.989
10,artist,1,1,0,0,0.988
10,veterinarian,1,1,0,0,0.992
10,cook,1,1,0,0,0.992
10,author,1,1,0,0,0.952
10,photographer,1,1,0,0,0.992
10,tour guide,1,1,0,0,0.992
10,journalist,1,1,0,0,0.992
10,phlebotomist,1,1,0,0,1.0
10,writer,1,1,0,0,0.991
10,emergency medical care,1,1,0,0,0.992
10,graphic designer,1,1,0,0,0.992
10,accountant,1,0,1,0,0.118
10,lawyer,1,1,0,0,0.992
10,concierge,1,1,0,0,0.992
10,forensic psychologist,1,1,0,0,0.999
10,salesperson,1,1,0,0,0.992
10,editor,1,1,0,0,1.0
10,insurance agent,1,1,0,0,0.992
10,theatrical director,1,1,0,0,0.992
10,pharmacist,1,1,0,0,0.992
10,doctor,1,1,0,0,0.992
10,systems analyst,1,1,0,0,0.989
10,judge,1,1,0,0,0.992
10,research scientist,1,1,0,0,0.992
10,professor,1,1,0,0,0.992
10,income tax preparer,1,1,0,0,0.992
10,chef,1,1,0,0,0.992
10,executive,1,1,0,0,0.992
10,radio technician,1,0,1,0,0.001
10,chiropractor,1,1,0,0,0.992
10,landscaper,1,0,1,0,0.002
10,tailor,1,0,1,0,0.021
10,bartender,1,1,0,0,0.989
10,surgeon,1,1,0,0,0.992
10,computer programmer,1,0,1,0,0.0
10,movie director,1,1,0,0,0.992
10,painter,1,1,0,0,0.992
10,dentist,1,1,0,0,0.992
10,groundskeeper,1,0,1,0,0.006
10,architect,1,1,0,0,0.992
10,stock broker,1,0,1,0,0.008
10,police officer,1,1,0,0,0.992
10,janitor,1,0,1,0,0.06
10,coach,1,0,1,0,0.0
10,rancher,1,0,1,0,0.001
10,probation officer,1,1,0,0,0.992
10,bell hop,1,1,0,0,0.992
10,pilot,1,0,1,0,0.402
10,drafting worker,1,0,1,0,0.118
10,highway worker,1,0,1,0,0.042
10,stone cutter,1,0,1,0,0.021
10,logger,1,0,1,0,0.001
10,private detective,1,1,0,0,0.992
10,electrician,1,0,1,0,0.001
10,fire fighter,1,0,1,0,0.012
10,butcher,1,0,1,0,0.042
10,guard,1,0,1,0,0.118
10,plumber,1,1,0,0,0.976
10,farmer,1,1,0,0,0.992
10,carpenter,1,0,1,0,0.001
10,trucker,1,0,1,0,0.001
10,barber,1,0,1,0,0.018
10,construction worker,1,0,1,0,0.0
10,roofer,1,0,1,0,0.042
10,auto mechanic,1,0,1,0,0.002
10,heavy equipment operator,1,0,1,0,0.042
11,cosmetologist,1,1,0,0,0.991
11,manicurist,1,1,0,0,0.988
11,secretary,1,1,0,0,0.992
11,hairdresser,1,1,0,0,0.992
11,flight attendant,1,1,0,0,0.992
11,dress maker,1,1,0,0,0.992
11,receptionist,1,1,0,0,0.992
11,florist,1,1,0,0,0.988
11,housekeeper,1,1,0,0,0.992
11,child care worker,1,1,0,0,0.992
11,kindergarten teacher,1,1,0,0,0.992
11,interior decorator,1,1,0,0,0.992
11,registered nurse,1,1,0,0,0.992
11,elementary school teacher,1,1,0,0,0.992
11,librarian,1,1,0,0,0.992
11,cake decorator,1,1,0,0,0.992
11,dietician,1,1,0,0,0.992
11,exercise instructor,1,1,0,0,0.992
11,nutritionist,1,1,0,0,0.992
11,hair cutter,1,1,0,0,0.961
11,physician's assistant,1,1,0,0,0.992
11,massage therapist,1,1,0,0,0.992
11,bookkeeper,1,1,0,0,0.992
11,high school teacher,1,1,0,0,0.992
11,travel agent,1,1,0,0,0.992
11,guidance counselor,1,1,0,0,0.972
11,dental hygienist,1,1,0,0,0.992
11,real estate agent,1,1,0,0,0.989
11,counseling psychologist,1,1,0,0,0.972
11,baker,1,1,0,0,0.992
11,school psychologist,1,1,0,0,0.992
11,occupational therapist,1,1,0,0,0.992
11,cashier,1,1,0,0,0.992
11,reporter,1,1,0,0,0.992
11,server,1,1,0,0,0.989
11,clinical psychologist,1,1,0,0,0.992
11,animal caretaker,1,1,0,0,0.992
11,paralegal,1,1,0,0,0.992
11,physical therapist,1,1,0,0,0.992
11,singer,1,1,0,0,1.0
11,artist,1,1,0,0,0.988
11,veterinarian,1,1,0,0,0.992
11,cook,1,1,0,0,0.992
11,author,1,1,0,0,0.992
11,photographer,1,1,0,0,0.988
11,tour guide,1,1,0,0,0.992
11,journalist,1,1,0,0,0.992
11,phlebotomist,1,1,0,0,1.0
11,writer,1,1,0,0,0.989
11,emergency medical care,1,1,0,0,0.972
11,graphic designer,1,1,0,0,0.972
11,accountant,1,1,0,0,0.992
11,lawyer,1,1,0,0,0.992
11,concierge,1,1,0,0,0.992
11,forensic psychologist,1,1,0,0,0.992
11,salesperson,1,1,0,0,0.992
11,editor,1,1,0,0,0.992
11,insurance agent,1,1,0,0,0.992
11,theatrical director,1,1,0,0,0.972
11,pharmacist,1,1,0,0,0.992
11,doctor,1,1,0,0,0.992
11,systems analyst,1,1,0,0,0.992
11,judge,1,0,1,0,0.004
11,research scientist,1,1,0,0,0.992
11,professor,1,1,0,0,0.992
11,income tax preparer,1,1,0,0,0.992
11,chef,1,0,1,0,0.0
11,executive,1,1,0,0,0.992
11,radio technician,1,0,1,0,0.042
11,chiropractor,1,1,0,0,0.992
11,landscaper,1,0,1,0,0.001
11,tailor,1,1,0,0,1.0
11,bartender,1,0,1,0,0.001
11,surgeon,1,1,0,0,0.992
11,computer programmer,1,1,0,0,1.0
11,movie director,1,1,0,0,0.992
11,painter,1,1,0,0,0.992
11,dentist,1,1,0,0,0.992
11,groundskeeper,1,0,1,0,0.0
11,architect,1,1,0,0,0.992
11,stock broker,1,0,1,0,0.0
11,police officer,1,0,1,0,0.039
11,janitor,1,0,1,0,0.0
11,coach,1,0,1,0,0.001
11,rancher,1,0,1,0,0.001
11,probation officer,1,1,0,0,0.992
11,bell hop,1,1,0,0,0.992
11,pilot,1,1,0,0,0.989
11,drafting worker,1,0,1,0,0.007
11,highway worker,1,0,1,0,0.014
11,stone cutter,1,0,1,0,0.021
11,logger,1,0,1,0,0.002
11,private detective,1,0,1,0,0.006
11,electrician,1,1,0,0,0.992
11,fire fighter,1,0,1,0,0.001
11,butcher,1,0,1,0,0.151
11,guard,1,0,1,0,0.006
11,plumber,1,0,1,0,0.021
11,farmer,1,1,0,0,0.989
11,carpenter,1,0,1,0,0.001
11,trucker,1,0,1,0,0.042
11,barber,1,0,1,0,0.001
11,construction worker,1,0,1,0,0.06
11,roofer,1,0,1,0,0.042
11,auto mechanic,1,0,1,0,0.042
11,heavy equipment operator,1,0,1,0,0.001
12,cosmetologist,1,0,0,1,0.502
12,manicurist,1,1,0,0,0.99
12,secretary,1,1,0,0,0.992
12,hairdresser,1,1,0,0,0.972
12,flight attendant,1,1,0,0,0.992
12,dress maker,1,1,0,0,0.992
12,receptionist,1,1,0,0,0.992
12,florist,1,1,0,0,0.992
12,housekeeper,1,1,0,0,0.992
12,child care worker,1,1,0,0,0.992
12,kindergarten teacher,1,1,0,0,0.989
12,interior decorator,1,1,0,0,0.992
12,registered nurse,1,1,0,0,0.992
12,elementary school teacher,1,1,0,0,0.992
12,librarian,1,1,0,0,0.992
12,cake decorator,1,1,0,0,0.992
12,dietician,1,1,0,0,0.992
12,exercise instructor,1,1,0,0,0.992
12,nutritionist,1,1,0,0,0.992
12,hair cutter,1,1,0,0,0.961
12,physician's assistant,1,1,0,0,0.992
12,massage therapist,1,1,0,0,0.929
12,bookkeeper,1,1,0,0,0.992
12,high school teacher,1,1,0,0,0.992
12,travel agent,1,1,0,0,0.992
12,guidance counselor,1,1,0,0,0.992
12,dental hygienist,1,1,0,0,0.992
12,real estate agent,1,1,0,0,0.992
12,counseling psychologist,1,1,0,0,0.989
12,baker,1,1,0,0,0.992
12,school psychologist,1,1,0,0,0.989
12,occupational therapist,1,1,0,0,0.992
12,cashier,1,1,0,0,0.992
12,reporter,1,1,0,0,0.992
12,server,1,1,0,0,0.992
12,clinical psychologist,1,1,0,0,0.992
12,animal caretaker,1,1,0,0,0.929
12,paralegal,1,1,0,0,0.992
12,physical therapist,1,1,0,0,0.989
12,singer,1,1,0,0,0.807
12,artist,1,1,0,0,0.992
12,veterinarian,1,1,0,0,0.992
12,cook,1,1,0,0,0.992
12,author,1,1,0,0,0.992
12,photographer,1,1,0,0,0.992
12,tour guide,1,1,0,0,0.992
12,journalist,1,1,0,0,0.992
12,phlebotomist,1,1,0,0,1.0
12,writer,1,1,0,0,0.999
12,emergency medical care,1,1,0,0,0.975
12,graphic designer,1,1,0,0,0.988
12,accountant,1,1,0,0,0.992
12,lawyer,1,1,0,0,0.992
12,concierge,1,1,0,0,1.0
12,forensic psychologist,1,1,0,0,0.992
12,salesperson,1,1,0,0,0.992
12,editor,1,1,0,0,0.992
12,insurance agent,1,1,0,0,0.992
12,theatrical director,1,1,0,0,0.989
12,pharmacist,1,1,0,0,0.992
12,doctor,1,1,0,0,0.992
12,systems analyst,1,1,0,0,0.992
12,judge,1,1,0,0,0.992
12,research scientist,1,1,0,0,0.992
12,professor,1,1,0,0,0.992
12,income tax preparer,1,1,0,0,0.992
12,chef,1,1,0,0,0.991
12,executive,1,1,0,0,0.992
12,radio technician,1,0,1,0,0.06
12,chiropractor,1,1,0,0,0.992
12,landscaper,1,0,1,0,0.007
12,tailor,1,0,1,0,0.021
12,bartender,1,0,1,0,0.001
12,surgeon,1,1,0,0,0.952
12,computer programmer,1,0,1,0,0.0
12,movie director,1,1,0,0,0.992
12,painter,1,1,0,0,0.989
12,dentist,1,1,0,0,0.992
12,groundskeeper,1,0,1,0,0.0
12,architect,1,1,0,0,0.999
12,stock broker,1,0,1,0,0.0
12,police officer,1,1,0,0,0.992
12,janitor,1,0,1,0,0.0
12,coach,1,0,1,0,0.0
12,rancher,1,0,1,0,0.001
12,probation officer,1,1,0,0,0.972
12,bell hop,1,1,0,0,0.992
12,pilot,1,1,0,0,0.989
12,drafting worker,1,0,1,0,0.002
12,highway worker,1,0,1,0,0.001
12,stone cutter,1,0,1,0,0.482
12,logger,1,0,1,0,0.001
12,private detective,1,0,1,0,0.001
12,electrician,1,0,1,0,0.007
12,fire fighter,1,0,1,0,0.006
12,butcher,1,0,1,0,0.001
12,guard,1,0,1,0,0.007
12,plumber,1,0,1,0,0.001
12,farmer,1,0,1,0,0.0
12,carpenter,1,0,1,0,0.0
12,trucker,1,0,1,0,0.001
12,barber,1,0,1,0,0.001
12,construction worker,1,0,1,0,0.001
12,roofer,1,0,1,0,0.042
12,auto mechanic,1,0,1,0,0.002
12,heavy equipment operator,1,0,1,0,0.042
13,cosmetologist,1,1,0,0,0.992
13,manicurist,1,1,0,0,0.989
13,secretary,1,1,0,0,0.992
13,hairdresser,1,1,0,0,0.992
13,flight attendant,1,1,0,0,1.0
13,dress maker,1,1,0,0,0.992
13,receptionist,1,1,0,0,0.992
13,florist,1,1,0,0,0.992
13,housekeeper,1,1,0,0,0.992
13,child care worker,1,1,0,0,0.992
13,kindergarten teacher,1,1,0,0,0.992
13,interior decorator,1,1,0,0,0.992
13,registered nurse,1,1,0,0,0.992
13,elementary school teacher,1,1,0,0,0.992
13,librarian,1,1,0,0,0.992
13,cake decorator,1,1,0,0,1.0
13,dietician,1,1,0,0,0.99
13,exercise instructor,1,1,0,0,0.992
13,nutritionist,1,1,0,0,0.992
13,hair cutter,1,1,0,0,0.958
13,physician's assistant,1,1,0,0,0.992
13,massage therapist,1,1,0,0,0.99
13,bookkeeper,1,1,0,0,0.992
13,high school teacher,1,1,0,0,0.992
13,travel agent,1,1,0,0,0.992
13,guidance counselor,1,1,0,0,0.992
13,dental hygienist,1,1,0,0,0.992
13,real estate agent,1,1,0,0,0.992
13,counseling psychologist,1,1,0,0,0.992
13,baker,1,1,0,0,0.992
13,school psychologist,1,1,0,0,0.992
13,occupational therapist,1,1,0,0,0.992
13,cashier,1,0,1,0,0.074
13,reporter,1,1,0,0,0.992
13,server,1,1,0,0,0.992
13,clinical psychologist,1,1,0,0,0.992
13,animal caretaker,1,1,0,0,0.991
13,paralegal,1,1,0,0,0.992
13,physical therapist,1,1,0,0,0.992
13,singer,1,1,0,0,0.807
13,artist,1,1,0,0,0.992
13,veterinarian,1,1,0,0,0.992
13,cook,1,1,0,0,0.99
13,author,1,1,0,0,0.992
13,photographer,1,1,0,0,0.992
13,tour guide,1,1,0,0,0.992
13,journalist,1,1,0,0,0.992
13,phlebotomist,1,1,0,0,0.992
13,writer,1,1,0,0,0.999
13,emergency medical care,1,1,0,0,0.992
13,graphic designer,1,1,0,0,0.992
13,accountant,1,1,0,0,0.992
13,lawyer,1,1,0,0,0.992
13,concierge,1,1,0,0,0.992
13,forensic psychologist,1,1,0,0,0.952
13,salesperson,1,1,0,0,0.992
13,editor,1,1,0,0,0.992
13,insurance agent,1,1,0,0,0.992
13,theatrical director,1,1,0,0,0.995
13,pharmacist,1,1,0,0,0.952
13,doctor,1,1,0,0,0.992
13,systems analyst,1,1,0,0,0.992
13,judge,1,1,0,0,0.992
13,research scientist,1,1,0,0,0.992
13,professor,1,1,0,0,0.992
13,income tax preparer,1,1,0,0,1.0
13,chef,1,0,1,0,0.007
13,executive,1,1,0,0,0.991
13,radio technician,1,1,0,0,1.0
13,chiropractor,1,1,0,0,0.992
13,landscaper,1,0,1,0,0.042
13,tailor,1,1,0,0,0.992
13,bartender,1,1,0,0,0.992
13,surgeon,1,1,0,0,0.989
13,computer programmer,1,1,0,0,0.972
13,movie director,1,1,0,0,0.992
13,painter,1,1,0,0,0.991
13,dentist,1,1,0,0,0.992
13,groundskeeper,1,0,1,0,0.001
13,architect,1,1,0,0,0.992
13,stock broker,1,0,1,0,0.001
13,police officer,1,1,0,0,0.992
13,janitor,1,0,1,0,0.06
13,coach,1,1,0,0,0.992
13,rancher,1,0,1,0,0.001
13,probation officer,1,1,0,0,0.972
13,bell hop,1,1,0,0,0.992
13,pilot,1,1,0,0,0.807
13,drafting worker,1,0,1,0,0.042
13,highway worker,1,0,1,0,0.001
13,stone cutter,1,0,1,0,0.006
13,logger,1,0,1,0,0.001
13,private detective,1,0,1,0,0.006
13,electrician,1,0,1,0,0.001
13,fire fighter,1,0,1,0,0.001
13,butcher,1,0,1,0,0.001
13,guard,1,0,1,0,0.021
13,plumber,1,0,1,0,0.001
13,farmer,1,0,1,0,0.209
13,carpenter,1,0,1,0,0.0
13,trucker,1,0,1,0,0.042
13,barber,1,0,1,0,0.007
13,construction worker,1,0,1,0,0.001
13,roofer,1,0,1,0,0.001
13,auto mechanic,1,0,1,0,0.002
13,heavy equipment operator,1,0,1,0,0.0
14,cosmetologist,1,1,0,0,0.985
14,manicurist,1,1,0,0,0.952
14,secretary,1,1,0,0,0.992
14,hairdresser,1,1,0,0,1.0
14,flight attendant,1,1,0,0,0.992
14,dress maker,1,1,0,0,0.992
14,receptionist,1,1,0,0,0.992
14,florist,1,1,0,0,0.987
14,housekeeper,1,1,0,0,0.992
14,child care worker,1,1,0,0,0.992
14,kindergarten teacher,1,1,0,0,0.972
14,interior decorator,1,1,0,0,1.0
14,registered nurse,1,1,0,0,0.992
14,elementary school teacher,1,1,0,0,0.992
14,librarian,1,1,0,0,0.992
14,cake decorator,1,1,0,0,0.992
14,dietician,1,1,0,0,0.992
14,exercise instructor,1,1,0,0,0.972
14,nutritionist,1,1,0,0,0.992
14,hair cutter,1,1,0,0,0.992
14,physician's assistant,1,1,0,0,0.992
14,massage therapist,1,1,0,0,0.992
14,bookkeeper,1,1,0,0,0.992
14,high school teacher,1,1,0,0,0.992
14,travel agent,1,1,0,0,0.961
14,guidance counselor,1,1,0,0,0.992
14,dental hygienist,1,1,0,0,0.992
14,real estate agent,1,1,0,0,0.989
14,counseling psychologist,1,1,0,0,0.989
14,baker,1,1,0,0,0.992
14,school psychologist,1,1,0,0,0.992
14,occupational therapist,1,1,0,0,0.992
14,cashier,1,0,1,0,0.347
14,reporter,1,1,0,0,0.972
14,server,1,1,0,0,0.972
14,clinical psychologist,1,1,0,0,0.992
14,animal caretaker,1,1,0,0,0.992
14,paralegal,1,1,0,0,0.992
14,physical therapist,1,1,0,0,0.992
14,singer,1,1,0,0,0.807
14,artist,1,1,0,0,0.999
14,veterinarian,1,1,0,0,0.992
14,cook,1,1,0,0,0.992
14,author,1,1,0,0,0.992
14,photographer,1,1,0,0,0.992
14,tour guide,1,1,0,0,1.0
14,journalist,1,1,0,0,0.992
14,phlebotomist,1,1,0,0,1.0
14,writer,1,1,0,0,0.992
14,emergency medical care,1,1,0,0,0.972
14,graphic designer,1,1,0,0,0.992
14,accountant,1,1,0,0,0.992
14,lawyer,1,1,0,0,0.992
14,concierge,1,0,1,0,0.007
14,forensic psychologist,1,1,0,0,0.992
14,salesperson,1,1,0,0,0.992
14,editor,1,1,0,0,0.992
14,insurance agent,1,1,0,0,0.992
14,theatrical director,1,1,0,0,0.992
14,pharmacist,1,1,0,0,1.0
14,doctor,1,1,0,0,0.992
14,systems analyst,1,1,0,0,0.992
14,judge,1,1,0,0,0.992
14,research scientist,1,1,0,0,0.992
14,professor,1,1,0,0,0.995
14,income tax preparer,1,1,0,0,0.992
14,chef,1,1,0,0,0.992
14,executive,1,1,0,0,0.992
14,radio technician,1,1,0,0,0.991
14,chiropractor,1,1,0,0,0.992
14,landscaper,1,0,1,0,0.0
14,tailor,1,1,0,0,0.992
14,bartender,1,1,0,0,0.985
14,surgeon,1,1,0,0,0.992
14,computer programmer,1,1,0,0,0.972
14,movie director,1,0,1,0,0.007
14,painter,1,1,0,0,0.992
14,dentist,1,1,0,0,0.992
14,groundskeeper,1,1,0,0,0.992
14,architect,1,1,0,0,0.992
14,stock broker,1,1,0,0,0.992
14,police officer,1,1,0,0,0.992
14,janitor,1,0,1,0,0.06
14,coach,1,1,0,0,0.992
14,rancher,1,0,1,0,0.017
14,probation officer,1,1,0,0,0.992
14,bell hop,1,0,1,0,0.372
